Irradiance,AmbientTemp,rload,cload,Inductor,Capacitor,k_sc,VoltageRipple_pp,VoltageRipple_rms,CurrentRipple_pp,CurrentRipple_rms,TimeDelay,Efficiency
900,20,0.002,0.001,0.001,3e-05,8,0.001480556,0.000411285,1.179802407,0.387077891,0.351402273,65.7536257
400,25,0.005,0.001,0.0007,3e-05,10,0.002164786,0.000634828,1.741976744,0.563955767,0.5724306,93.1173045
400,35,0.001,0.001,0.0007,4e-05,2,0.002231067,0.001090954,1.819268895,0.909585828,0.813451123,86.71638354
600,20,0.005,0.001,0.001,3e-05,10,0.001570749,0.000447331,1.2260425,0.396786749,0.5724306,92.85775049
500,25,0.001,0.001,0.001,3e-05,32,0.00182634,0.000544051,1.429366794,0.435719568,0.068000629,93.55243942
600,35,0.001,0.002,0.0007,4e-05,16,0.002452668,0.000760711,1.983142462,0.628654835,0.374476293,93.73354864
400,25,0.005,0.001,0.001,4e-05,10,0.001537267,0.000444503,1.218816741,0.394733659,0.5724306,93.29731909
1000,20,0.005,0.001,0.0007,4e-05,4,0.001397255,0.000469299,1.160585692,0.43893342,0.893443325,1.422807029
600,20,0.001,0.002,0.001,3e-05,4,0.001021463,0.000341812,0.848274793,0.315378234,0.893443325,2.751397142
700,20,0.002,0.001,0.0007,3e-05,32,0.00249583,0.000742863,1.951359732,0.594064408,0.158745588,92.54290019
1000,15,0.005,0.005,0.0007,3e-05,4,0.001414841,0.000474461,1.175151814,0.442469015,0.893443325,1.47130602
700,40,0.001,0.002,0.0007,4e-05,4,0.001449132,0.000485138,1.203501181,0.448926652,0.893443325,2.693228719
900,35,0.005,0.002,0.0007,4e-05,32,0.002529312,0.000746741,1.960203494,0.596957122,0.158745588,91.67855457
400,15,0.005,0.001,0.0007,3e-05,8,0.002048606,0.00058304,1.672327125,0.549213722,0.351402273,90.87247761
700,15,0.002,0.001,0.001,3e-05,2,0.001620126,0.000770282,1.283630275,0.641771636,0.813451123,89.25968153
900,40,0.002,0.005,0.0007,4e-05,8,0.002086638,0.000587167,1.684050985,0.552983516,0.351402273,71.57620942
500,40,0.002,0.001,0.0007,3e-05,10,0.002184641,0.000636767,1.747091269,0.565503253,0.5724306,92.97972454
800,25,0.002,0.002,0.0007,4e-05,10,0.002225966,0.000641031,1.757719293,0.569106616,0.5724306,92.35305122
700,15,0.001,0.005,0.0007,4e-05,2,0.002286834,0.001103872,1.840297622,0.920091692,0.813451123,88.45128309
1000,35,0.002,0.002,0.0007,3e-05,8,0.002077501,0.000586423,1.682481346,0.552308759,0.351402273,39.89520718
700,35,0.002,0.005,0.001,4e-05,16,0.00167084,0.000491249,1.272581002,0.401324355,0.143697039,92.47695982
500,20,0.002,0.005,0.0007,4e-05,32,0.002559901,0.000776466,2.040764754,0.622415435,0.068000629,93.59539364
900,25,0.005,0.001,0.0007,3e-05,32,0.002530736,0.000746945,1.961439584,0.596998027,0.158745588,91.67875121
700,35,0.002,0.001,0.0007,4e-05,16,0.002327407,0.000701079,1.819900768,0.57343717,0.143697039,92.50436868
400,20,0.002,0.001,0.001,3e-05,8,0.001446851,0.000408211,1.170460982,0.384432749,0.353627144,91.78495746
700,15,0.005,0.001,0.0007,3e-05,12,0.002276803,0.000672994,1.790401645,0.573269616,0.212852774,92.48051722
800,15,0.002,0.002,0.0007,4e-05,12,0.002289515,0.000674228,1.792936207,0.574484983,0.212852774,92.22554718
700,20,0.005,0.002,0.001,4e-05,4,0.001010722,0.000338372,0.83939026,0.313160508,0.893443325,1.800831517
500,25,0.005,0.005,0.0007,4e-05,32,0.002559701,0.000776448,2.040729596,0.622400955,0.068000629,93.55852651
600,30,0.005,0.001,0.001,4e-05,12,0.001616483,0.000470229,1.24939684,0.400256887,0.212852774,92.84190346
400,35,0.001,0.005,0.0007,4e-05,12,0.002214868,0.000666186,1.772803844,0.568435931,0.212852774,93.56557781
900,30,0.002,0.001,0.001,3e-05,16,0.001702345,0.000494821,1.2810132,0.403399998,0.143697039,91.68756964
900,15,0.002,0.002,0.0007,3e-05,8,0.002087177,0.000587259,1.684876938,0.553023206,0.351402273,69.25875193
500,35,0.001,0.002,0.0007,4e-05,32,0.002560278,0.000776539,2.041036704,0.622441593,0.068000629,93.60974034
900,30,0.001,0.002,0.001,3e-05,2,0.001647858,0.000776411,1.29347175,0.646680049,0.813451123,89.09046079
700,35,0.002,0.002,0.001,4e-05,4,0.001012312,0.000338879,0.840705947,0.313476352,0.893443325,1.819671381
800,35,0.005,0.002,0.0007,3e-05,32,0.002513711,0.000744829,1.955915446,0.595548606,0.158745588,92.06753613
800,40,0.002,0.001,0.001,3e-05,10,0.001594843,0.000449612,1.231658276,0.398440798,0.5724306,92.44842072
600,40,0.005,0.005,0.001,3e-05,8,0.001471504,0.000409973,1.174849097,0.385896572,0.353627144,92.35225914
400,40,0.002,0.005,0.0007,3e-05,8,0.002047784,0.000582903,1.671552958,0.549126292,0.353627144,90.89945218
700,15,0.002,0.005,0.0007,3e-05,16,0.00232594,0.000700204,1.818629416,0.573337891,0.145569106,92.50756087
500,35,0.005,0.001,0.0007,4e-05,16,0.002437773,0.000759291,1.97959312,0.627475339,0.374476293,93.79858491
600,15,0.002,0.005,0.0007,3e-05,10,0.002199488,0.000638,1.749981335,0.566741013,0.5724306,92.7777388
600,40,0.005,0.005,0.0007,4e-05,10,0.002198597,0.000637908,1.749397549,0.56669937,0.5724306,92.73786462
600,20,0.001,0.005,0.0007,3e-05,4,0.001465158,0.000490262,1.216760746,0.452238386,0.893443325,4.426140106
600,35,0.005,0.001,0.001,3e-05,8,0.00147231,0.000410067,1.175614075,0.385980081,0.351402273,92.3416329
700,40,0.005,0.002,0.001,3e-05,10,0.00158269,0.000448279,1.228146705,0.397587251,0.5724306,92.63045032
600,15,0.001,0.002,0.0007,4e-05,2,0.002268046,0.001099025,1.832381617,0.916137353,0.813451123,88.16974787
600,15,0.001,0.001,0.001,3e-05,12,0.00161716,0.000470295,1.249794715,0.400280192,0.212852774,92.90331928
600,30,0.001,0.005,0.001,4e-05,16,0.001652704,0.000489538,1.268937354,0.400208963,0.143697039,92.92418049
500,35,0.001,0.002,0.001,4e-05,8,0.001459839,0.000409063,1.172395065,0.385188442,0.351402273,92.22145374
900,35,0.001,0.002,0.001,3e-05,2,0.001647858,0.000776411,1.29347175,0.646680049,0.813451123,89.09046079
700,40,0.005,0.002,0.001,4e-05,4,0.001010722,0.000338372,0.83939026,0.313160508,0.893443325,1.800831517
1000,30,0.005,0.001,0.001,3e-05,10,0.001611783,0.000451382,1.236051572,0.39972331,0.5724306,92.00663561
700,35,0.005,0.001,0.001,3e-05,12,0.001632324,0.000471749,1.253171336,0.401270594,0.212852774,92.5019805
400,20,0.001,0.002,0.001,4e-05,32,0.001803612,0.00054219,1.424542658,0.434475395,0.068000629,93.89386076
700,40,0.005,0.005,0.0007,4e-05,8,0.002085884,0.000586352,1.680848469,0.552188254,0.351402273,91.89145057
400,35,0.005,0.002,0.0007,4e-05,4,0.001443048,0.000483141,1.198441144,0.447723043,0.893443325,35.09192285
900,35,0.002,0.002,0.0007,3e-05,10,0.002237046,0.000642337,1.761510247,0.570115282,0.5724306,92.15723216
800,15,0.002,0.005,0.0007,4e-05,2,0.002300999,0.001106838,1.845085795,0.922480543,0.813451123,88.4235533
800,25,0.002,0.001,0.001,4e-05,32,0.001809923,0.000522491,1.36927115,0.416906913,0.158745588,92.09384763
900,25,0.001,0.002,0.0007,4e-05,12,0.002302056,0.000675772,1.796824227,0.575662461,0.212852774,91.96000159
700,20,0.001,0.002,0.0007,3e-05,8,0.002087511,0.000586545,1.681987971,0.552315376,0.351402273,91.93543019
900,40,0.001,0.002,0.0007,3e-05,10,0.002237181,0.000642351,1.761543097,0.570127304,0.5724306,92.1736118
400,30,0.002,0.001,0.001,3e-05,8,0.001446851,0.000408211,1.170460982,0.384432749,0.353627144,91.78495746
400,15,0.001,0.005,0.0007,4e-05,4,0.00144342,0.000483249,1.198749057,0.447781825,0.893443325,35.12222717
400,20,0.005,0.001,0.0007,3e-05,32,0.002537108,0.000774315,2.035974862,0.620704718,0.068000629,93.92373706
900,35,0.001,0.002,0.0007,4e-05,2,0.002309197,0.001107245,1.845619879,0.922739784,0.813451123,88.15262721
600,30,0.001,0.001,0.0007,4e-05,16,0.002453287,0.000760866,1.983625086,0.628682948,0.374476293,93.73505891
600,15,0.005,0.002,0.0007,3e-05,12,0.002258407,0.000670701,1.784476517,0.571758098,0.212852774,92.82210554
600,20,0.005,0.005,0.001,4e-05,4,0.001021937,0.00034196,0.848665339,0.315430348,0.893443325,2.785907302
800,35,0.002,0.005,0.001,3e-05,2,0.001639807,0.000776024,1.293010482,0.646457207,0.813451123,89.47871133
400,15,0.005,0.001,0.0007,3e-05,12,0.002216918,0.00066669,1.774602645,0.568544497,0.212852774,93.5189421
1000,35,0.001,0.001,0.0007,3e-05,12,0.002315136,0.000677749,1.80243898,0.576825382,0.212852774,91.69678177
700,40,0.001,0.005,0.0007,3e-05,2,0.002287363,0.001104136,1.840738571,0.920312156,0.813451123,88.45126977
600,40,0.002,0.002,0.0007,4e-05,16,0.002306016,0.00069815,1.81353514,0.571772169,0.145569106,92.94260461
900,20,0.005,0.001,0.001,4e-05,12,0.001656052,0.000474216,1.258698908,0.402981554,0.212852774,91.89607113
600,40,0.005,0.002,0.001,3e-05,4,0.001019644,0.000341222,0.846769448,0.315010973,0.893443325,2.677350585
1000,20,0.002,0.001,0.001,4e-05,10,0.001611756,0.000451372,1.235768848,0.399737249,0.5724306,92.05661486
700,30,0.002,0.002,0.001,4e-05,32,0.001792478,0.000520741,1.365141578,0.41581026,0.158745588,92.50307784
800,25,0.002,0.002,0.001,3e-05,16,0.001687654,0.000493049,1.276867029,0.402396398,0.143697039,92.06972089
700,35,0.002,0.001,0.0007,4e-05,32,0.002495227,0.000742824,1.950857988,0.594061993,0.158745588,92.54282121
800,40,0.002,0.002,0.0007,3e-05,32,0.002513916,0.000744849,1.955952019,0.595563328,0.158745588,92.12913846
800,15,0.002,0.002,0.001,3e-05,10,0.001593859,0.000449349,1.230755491,0.398374814,0.5724306,92.45448553
700,20,0.001,0.002,0.0007,3e-05,10,0.00221458,0.00063974,1.754679352,0.568037456,0.5724306,92.57626741
700,35,0.005,0.001,0.0007,4e-05,16,0.002327276,0.00070107,1.819888065,0.57342775,0.143697039,92.44775743
600,30,0.001,0.001,0.0007,4e-05,10,0.002200915,0.000638448,1.751173784,0.566869509,0.5724306,92.78445156
900,40,0.002,0.005,0.001,4e-05,32,0.001823642,0.000523837,1.371881682,0.417861382,0.158745588,91.7112823
1000,40,0.001,0.005,0.0007,3e-05,32,0.00254372,0.000748492,1.964710502,0.598255347,0.158745588,91.41336897
400,30,0.001,0.005,0.001,4e-05,32,0.001803438,0.000542153,1.424394279,0.434464064,0.068000629,93.89149192
600,25,0.005,0.002,0.0007,4e-05,32,0.002580541,0.000778642,2.046348308,0.624005295,0.068000629,93.21685028
700,35,0.002,0.005,0.0007,3e-05,10,0.002213635,0.000639513,1.75392653,0.567966692,0.5724306,92.56334731
700,25,0.002,0.005,0.001,3e-05,4,0.001015848,0.000339985,0.843635562,0.314265662,0.893443325,1.856738935
500,35,0.005,0.002,0.0007,4e-05,10,0.002182719,0.000636402,1.745595743,0.565387429,0.5724306,92.94825714
600,20,0.005,0.002,0.0007,3e-05,4,0.001458691,0.000488188,1.211407744,0.450924219,0.893443325,4.071684994
900,15,0.001,0.005,0.001,4e-05,10,0.001602148,0.000450069,1.232092521,0.399009092,0.5724306,92.26858159
1000,40,0.002,0.005,0.0007,3e-05,10,0.002244991,0.000643167,1.76349808,0.570924451,0.5724306,91.97737511
400,35,0.001,0.002,0.0007,3e-05,8,0.002048187,0.000582955,1.671852414,0.549167072,0.351402273,90.91039123
400,15,0.005,0.001,0.001,3e-05,10,0.001537727,0.000444555,1.219199552,0.394749974,0.5724306,93.29769604
900,25,0.005,0.005,0.0007,3e-05,12,0.002301181,0.000675497,1.7963443,0.575576055,0.212852774,91.88537564
600,40,0.005,0.002,0.0007,3e-05,32,0.002581191,0.000778685,2.046889651,0.624007895,0.068000629,93.2169785
900,25,0.005,0.002,0.0007,3e-05,2,0.002309542,0.001107427,1.845924675,0.922891798,0.813451123,88.06249817
900,35,0.002,0.001,0.001,3e-05,12,0.001656845,0.000474299,1.259137577,0.40301398,0.212852774,91.95385382
400,20,0.005,0.005,0.001,3e-05,10,0.001536742,0.000444303,1.218353732,0.394678016,0.5724306,93.30137242
800,25,0.002,0.001,0.0007,3e-05,10,0.002228116,0.000641495,1.759580191,0.569231476,0.5724306,92.347285
700,20,0.001,0.001,0.001,4e-05,10,0.001583524,0.000448498,1.228652308,0.397656313,0.5724306,92.68174294
800,35,0.005,0.005,0.001,4e-05,8,0.001488905,0.000411367,1.178486515,0.387086014,0.351402273,92.35256016
400,20,0.005,0.001,0.001,4e-05,10,0.001537267,0.000444503,1.218816741,0.394733659,0.5724306,93.29731909
1000,20,0.005,0.002,0.001,4e-05,10,0.001610231,0.000451033,1.234644943,0.399636327,0.5724306,92.01230456
900,15,0.005,0.005,0.001,3e-05,12,0.001654675,0.000473727,1.257417119,0.402892452,0.212852774,91.90329538
700,25,0.002,0.002,0.001,4e-05,4,0.001012312,0.000338879,0.840705947,0.313476352,0.893443325,1.819671381
600,25,0.001,0.002,0.001,3e-05,32,0.001844743,0.000545606,1.432891625,0.436817918,0.068000629,93.22327073
600,20,0.002,0.001,0.0007,3e-05,32,0.002582008,0.000778823,2.047409391,0.624055606,0.068000629,93.25887846
1000,20,0.002,0.002,0.001,3e-05,10,0.001611115,0.000451125,1.235123913,0.399682246,0.5724306,92.06241193
800,15,0.001,0.005,0.001,3e-05,32,0.001809589,0.00052236,1.368875972,0.416875728,0.158745588,92.11299295
1000,40,0.001,0.005,0.001,4e-05,12,0.001664025,0.000474751,1.259548908,0.403642883,0.212852774,91.71983734
400,35,0.005,0.001,0.0007,4e-05,2,0.002230913,0.001090878,1.819141944,0.90952234,0.813451123,86.67556729
900,35,0.005,0.002,0.0007,3e-05,2,0.002309542,0.001107427,1.845924675,0.922891798,0.813451123,88.06249817
600,40,0.005,0.005,0.0007,4e-05,16,0.002305246,0.00069828,1.812945672,0.571727442,0.143697039,92.89200311
700,20,0.002,0.002,0.0007,4e-05,2,0.002282741,0.001101842,1.836911793,0.918398581,0.813451123,88.29160584
600,40,0.002,0.001,0.0007,4e-05,32,0.00258136,0.00077878,2.046869759,0.624052998,0.068000629,93.25875277
700,35,0.005,0.001,0.0007,3e-05,12,0.002276803,0.000672994,1.790401645,0.573269616,0.212852774,92.48051722
900,20,0.001,0.002,0.001,4e-05,12,0.001655369,0.000473922,1.25775416,0.402950253,0.212852774,91.9778441
900,20,0.002,0.002,0.001,3e-05,12,0.001655705,0.000473962,1.258106977,0.402953963,0.212852774,91.9586753
600,40,0.002,0.005,0.0007,3e-05,32,0.002581113,0.000778635,2.046646485,0.624005583,0.068000629,93.25682068
400,30,0.001,0.005,0.001,3e-05,32,0.001803892,0.000542182,1.424772517,0.434465872,0.068000629,93.89162541
1000,35,0.005,0.001,0.0007,4e-05,10,0.002246573,0.000643752,1.765227282,0.571041895,0.5724306,91.91873606
500,15,0.005,0.002,0.0007,3e-05,8,0.002063089,0.000584264,1.675586142,0.550320973,0.351402273,91.49042224
400,20,0.005,0.002,0.0007,4e-05,12,0.002215355,0.000666351,1.77329449,0.56846855,0.212852774,93.52101456
800,20,0.005,0.001,0.001,3e-05,8,0.001487914,0.000411507,1.179876192,0.387177663,0.351402273,92.27014711
400,30,0.001,0.001,0.001,4e-05,32,0.001803888,0.000542246,1.424774708,0.434489783,0.068000629,93.89433114
800,40,0.005,0.002,0.0007,3e-05,4,0.001434225,0.000480439,1.191175834,0.446099674,0.893443325,2.053956922
600,40,0.002,0.005,0.001,3e-05,2,0.00161403,0.000771675,1.28615956,0.643040501,0.813451123,89.68756575
700,15,0.001,0.002,0.0007,3e-05,2,0.00228331,0.001102126,1.837384893,0.91863515,0.813451123,88.30944777
500,15,0.005,0.002,0.0007,3e-05,2,0.002252608,0.001096281,1.827977058,0.913937797,0.813451123,87.7062723
800,30,0.005,0.002,0.0007,3e-05,12,0.002289858,0.000674274,1.793411099,0.574476524,0.212852774,92.17142489
500,25,0.001,0.001,0.001,3e-05,16,0.001725947,0.000531669,1.386083003,0.439242846,0.374476293,93.83463412
1000,35,0.001,0.001,0.001,3e-05,16,0.001714154,0.000496186,1.284061721,0.404283185,0.143697039,91.36180672
500,15,0.002,0.005,0.001,3e-05,4,0.00102813,0.000343968,0.85378691,0.316749662,0.893443325,35.18210406
500,20,0.002,0.005,0.001,4e-05,16,0.001632032,0.000487718,1.265069944,0.399015927,0.143697039,93.35400887
800,25,0.005,0.005,0.001,3e-05,16,0.001686891,0.000492868,1.27632596,0.402358515,0.143697039,92.00878983
500,30,0.005,0.005,0.0007,4e-05,16,0.002282671,0.00069594,1.807450703,0.570027189,0.143697039,93.35219872
500,25,0.002,0.005,0.001,4e-05,8,0.001459497,0.000409011,1.17213684,0.385156129,0.351402273,92.21294252
900,15,0.005,0.005,0.001,4e-05,12,0.001654226,0.000473677,1.257043649,0.402881738,0.212852774,91.90316261
700,20,0.001,0.001,0.0007,3e-05,10,0.002215958,0.000640098,1.755880131,0.568133219,0.5724306,92.57060376
600,40,0.001,0.002,0.0007,4e-05,10,0.002199669,0.000638127,1.750098567,0.566781018,0.5724306,92.78955199
800,40,0.001,0.002,0.001,4e-05,10,0.001593506,0.000449305,1.230389644,0.398365593,0.5724306,92.4697124
1000,15,0.002,0.001,0.001,3e-05,32,0.001837407,0.00052542,1.376224338,0.418804461,0.158745588,91.36302044
400,15,0.001,0.005,0.0007,4e-05,8,0.002047125,0.000582826,1.670971769,0.549087798,0.351402273,90.90714416
500,15,0.002,0.005,0.001,4e-05,4,0.001027747,0.000343853,0.853467005,0.316613379,0.893443325,35.18872495
900,40,0.002,0.005,0.0007,4e-05,4,0.001429685,0.000478997,1.187425519,0.445182636,0.893443325,1.733649232
900,15,0.001,0.001,0.001,4e-05,2,0.00164174,0.000773398,1.288448746,0.644167178,0.813451123,88.79170223
400,30,0.002,0.005,0.001,3e-05,16,0.001709234,0.000530278,1.382562345,0.438284854,0.374476293,93.84485095
400,25,0.005,0.001,0.0007,3e-05,4,0.001443256,0.000483215,1.198616539,0.447866664,0.893443325,35.05177338
400,25,0.001,0.001,0.0007,4e-05,8,0.002048078,0.000582982,1.671756281,0.549184161,0.351402273,90.90776815
500,40,0.001,0.005,0.0007,3e-05,12,0.002238159,0.000668455,1.778783979,0.570156574,0.212852774,93.22753887
900,25,0.005,0.005,0.001,4e-05,16,0.001700005,0.000494276,1.27912286,0.403306023,0.143697039,91.62517063
700,15,0.005,0.001,0.0007,3e-05,2,0.002276391,0.001098696,1.831665408,0.91577495,0.813451123,87.99936157
500,40,0.002,0.005,0.0007,4e-05,12,0.002237488,0.000668382,1.778254858,0.570138578,0.212852774,93.21375466
600,25,0.005,0.002,0.001,4e-05,8,0.001471326,0.000409932,1.17473169,0.385900528,0.351402273,92.34943642
1000,30,0.002,0.002,0.0007,4e-05,32,0.002543558,0.000748551,1.964674272,0.598271462,0.158745588,91.39093057
1000,40,0.005,0.005,0.001,3e-05,4,0.000988683,0.000331506,0.821173578,0.308989499,0.893443325,1.016152053
900,20,0.002,0.001,0.001,3e-05,2,0.001642083,0.000773573,1.288740145,0.644312757,0.813451123,88.76885218
1000,20,0.001,0.005,0.0007,3e-05,12,0.0023122,0.000676896,1.799863544,0.576663298,0.212852774,91.70341367
1000,35,0.005,0.002,0.001,4e-05,8,0.001469912,0.000410487,1.177141502,0.38648053,0.351402273,37.92604928
900,40,0.002,0.005,0.0007,4e-05,16,0.002358015,0.000704411,1.8274369,0.576180393,0.143697039,91.71521122
600,40,0.005,0.002,0.001,4e-05,2,0.001611223,0.000770284,1.283839008,0.641880088,0.813451123,89.5172957
600,35,0.001,0.002,0.001,3e-05,2,0.001611675,0.000770507,1.284211287,0.642066286,0.813451123,89.58022836
400,25,0.002,0.002,0.0007,3e-05,12,0.002216049,0.000666421,1.773812389,0.568488531,0.212852774,93.55531078
500,35,0.005,0.002,0.0007,4e-05,4,0.001465794,0.00049048,1.217274737,0.452286504,0.893443325,35.28851906
400,35,0.005,0.002,0.001,3e-05,4,0.001012012,0.000338733,0.840441897,0.313474809,0.893443325,34.75096576
1000,35,0.002,0.002,0.0007,4e-05,8,0.002076798,0.000586355,1.681896199,0.552267107,0.351402273,39.89486774
700,30,0.002,0.001,0.0007,3e-05,8,0.002088262,0.000586733,1.682757112,0.55239305,0.353627144,91.91059316
900,40,0.002,0.005,0.001,3e-05,4,0.000999477,0.000334816,0.830100232,0.311050681,0.893443325,1.193410633
800,15,0.001,0.005,0.0007,3e-05,4,0.00144287,0.000483117,1.198332616,0.447820203,0.893443325,2.109456686
800,40,0.001,0.001,0.0007,3e-05,16,0.00234581,0.000703255,1.825454752,0.574940681,0.143697039,92.11438964
900,40,0.001,0.001,0.001,4e-05,16,0.001701998,0.000494786,1.280672371,0.403398773,0.143697039,91.70966505
500,25,0.001,0.002,0.0007,3e-05,12,0.002238845,0.000668651,1.779365578,0.570201521,0.212852774,93.2274907
1000,30,0.001,0.002,0.001,3e-05,10,0.001611255,0.000451139,1.235154214,0.399692086,0.5724306,92.07931688
1000,25,0.005,0.005,0.001,3e-05,4,0.000988683,0.000331506,0.821173578,0.308989499,0.893443325,1.016152053
400,30,0.005,0.001,0.0007,4e-05,8,0.002047908,0.000582971,1.671745438,0.549172269,0.351402273,90.87121066
900,25,0.005,0.005,0.0007,3e-05,4,0.00142732,0.000478267,1.185471187,0.444822355,0.893443325,1.720711409
1000,15,0.005,0.001,0.001,3e-05,8,0.001469635,0.000410529,1.177675283,0.386492515,0.351402273,36.65148687
600,25,0.001,0.001,0.0007,4e-05,8,0.002076408,0.000585576,1.679095991,0.551418883,0.353627144,91.80231735
500,20,0.001,0.005,0.001,4e-05,2,0.001599302,0.000769227,1.282286378,0.641106513,0.813451123,89.5570633
1000,35,0.002,0.005,0.001,3e-05,32,0.001836472,0.000525236,1.375337404,0.418768798,0.158745588,91.36052426
600,25,0.002,0.002,0.0007,3e-05,2,0.002268531,0.001099269,1.832788063,0.91634055,0.813451123,88.15434133
900,20,0.001,0.005,0.001,4e-05,8,0.001481497,0.000411263,1.179133378,0.387098404,0.351402273,73.82522691
500,30,0.005,0.005,0.0007,3e-05,16,0.002283276,0.000696001,1.807953961,0.570035268,0.143697039,93.35240382
700,20,0.001,0.002,0.0007,4e-05,10,0.002213918,0.000639665,1.754128533,0.568013979,0.5724306,92.57593613
500,30,0.005,0.001,0.0007,4e-05,16,0.002437773,0.000759291,1.97959312,0.627475339,0.374476293,93.79858491
500,25,0.002,0.001,0.001,4e-05,10,0.00155531,0.000445969,1.222432542,0.395816589,0.5724306,93.12627726
800,15,0.005,0.001,0.0007,4e-05,8,0.002093705,0.000587456,1.684908873,0.553107519,0.351402273,91.8069906
1000,15,0.005,0.002,0.001,3e-05,2,0.001657936,0.000778189,1.296275096,0.648070701,0.813451123,88.69665989
600,20,0.002,0.001,0.001,3e-05,10,0.001570988,0.000447348,1.226080151,0.396800575,0.5724306,92.89727466
